Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Last Updated
2025-06-11,181.22999572753906,181.75,178.0,178.7899932861328,178.38819885253906,18994400,GOOG,2026-06-02 23:15:04
2025-06-12,177.47999572753906,178.1300048828125,176.11000061035156,176.97000122070312,176.57229614257812,17345900,GOOG,2026-06-02 23:15:04
2025-06-13,173.5800018310547,178.34300231933594,173.57000732421875,175.8800048828125,175.48475646972656,20873200,GOOG,2026-06-02 23:15:04
2025-06-16,175.90499877929688,178.2449951171875,175.82000732421875,177.94000244140625,177.5401153564453,18132500,GOOG,2026-06-02 23:15:04
2025-06-17,177.0,178.71499633789062,175.94000244140625,177.22999572753906,176.8317108154297,17656100,GOOG,2026-06-02 23:15:04
2025-06-18,177.27999877929688,177.82400512695312,172.83999633789062,173.97999572753906,173.58900451660156,32531800,GOOG,2026-06-02 23:15:04
2025-06-20,174.86500549316406,175.36500549316406,166.27000427246094,167.72999572753906,167.35305786132812,55402600,GOOG,2026-06-02 23:15:04
2025-06-23,167.32000732421875,168.47999572753906,163.3300018310547,166.00999450683594,165.6369171142578,36975600,GOOG,2026-06-02 23:15:04
2025-06-24,167.68499755859375,169.25,166.91000366210938,167.74000549316406,167.363037109375,27310300,GOOG,2026-06-02 23:15:04
2025-06-25,168.64999389648438,173.36000061035156,168.56100463867188,171.49000549316406,171.10459899902344,23627400,GOOG,2026-06-02 23:15:04
2025-06-26,173.38499450683594,174.64999389648438,170.86000061035156,174.42999267578125,174.0380096435547,25909100,GOOG,2026-06-02 23:15:04
2025-06-27,174.6300048828125,178.83999633789062,172.7100067138672,178.27000427246094,177.86936950683594,74053100,GOOG,2026-06-02 23:15:04
2025-06-30,180.78500366210938,181.5800018310547,175.5,177.38999938964844,176.99134826660156,43964600,GOOG,2026-06-02 23:15:04
2025-07-01,176.80499267578125,177.22000122070312,174.66000366210938,176.91000366210938,176.51243591308594,25778500,GOOG,2026-06-02 23:15:04
2025-07-02,176.5449981689453,179.93499755859375,176.08999633789062,179.75999450683594,179.35601806640625,19325900,GOOG,2026-06-02 23:15:04
2025-07-03,179.82000732421875,180.77000427246094,178.19000244140625,180.5500030517578,180.1442413330078,13287400,GOOG,2026-06-02 23:15:04
2025-07-07,180.13499450683594,180.33999633789062,176.63999938964844,177.55999755859375,177.1609649658203,20991400,GOOG,2026-06-02 23:15:04
2025-07-08,178.77999877929688,178.7899932861328,173.9199981689453,175.16000366210938,174.766357421875,24108600,GOOG,2026-06-02 23:15:04
2025-07-09,176.11000061035156,180.27999877929688,173.8800048828125,177.66000366210938,177.26075744628906,31288000,GOOG,2026-06-02 23:15:04
2025-07-10,176.6699981689453,179.58999633789062,175.74000549316406,178.6999969482422,178.29840087890625,24693700,GOOG,2026-06-02 23:15:04
2025-07-11,177.91000366210938,182.61000061035156,177.54100036621094,181.30999755859375,180.90252685546875,23975700,GOOG,2026-06-02 23:15:04
2025-07-14,182.07000732421875,184.72999572753906,180.71099853515625,182.80999755859375,182.39915466308594,20990400,GOOG,2026-06-02 23:15:04
2025-07-15,183.94000244140625,185.41000366210938,182.38999938964844,183.10000610351562,182.6885223388672,23911600,GOOG,2026-06-02 23:15:04
2025-07-16,184.32000732421875,185.3350067138672,183.0800018310547,183.77000427246094,183.3570098876953,21152600,GOOG,2026-06-02 23:15:04
2025-07-17,183.11500549316406,185.18699645996094,181.5,184.6999969482422,184.284912109375,21654400,GOOG,2026-06-02 23:15:04
2025-07-18,186.6199951171875,187.36000061035156,184.72999572753906,185.94000244140625,185.5221405029297,21033400,GOOG,2026-06-02 23:15:04
2025-07-21,187.10000610351562,191.25999450683594,187.0500030517578,191.14999389648438,190.7204132080078,24665000,GOOG,2026-06-02 23:15:04
2025-07-22,192.4199981689453,193.36000061035156,188.4949951171875,192.11000061035156,191.67825317382812,26212900,GOOG,2026-06-02 23:15:04
2025-07-23,192.36000061035156,193.36000061035156,190.17999267578125,191.50999450683594,191.07960510253906,34068100,GOOG,2026-06-02 23:15:04
2025-07-24,198.11000061035156,198.97000122070312,191.9499969482422,193.1999969482422,192.76580810546875,45252100,GOOG,2026-06-02 23:15:04
2025-07-25,192.92999267578125,195.27499389648438,192.1300048828125,194.0800018310547,193.6438446044922,31101800,GOOG,2026-06-02 23:15:04
2025-07-28,194.41000366210938,194.82000732421875,191.85499572753906,193.4199981689453,192.98532104492188,25553500,GOOG,2026-06-02 23:15:04
2025-07-29,193.3000030517578,196.66000366210938,192.99000549316406,196.42999267578125,195.98854064941406,31891600,GOOG,2026-06-02 23:15:04
2025-07-30,196.3000030517578,198.47999572753906,195.55999755859375,197.44000244140625,196.9962921142578,21150500,GOOG,2026-06-02 23:15:04
